Frame,Frame Duration in Nanoseconds,,,,=average(b2:b10002),=avedev(b2:b10002)
0,3498800
1,621000
2,492000
3,457400
4,455800
5,560500
6,690600
7,390600
8,383800
9,383200
10,382900
11,384600
12,381300
13,377700
14,376700
15,377700
16,374200
17,383300
18,388600
19,375700
20,382500
21,372600
22,370200
23,372700
24,369900
25,439400
26,353700
27,366100
28,374300
29,434100
30,595100
31,512200
32,448400
33,436700
34,392900
35,358800
36,366900
37,357700
38,360100
39,374300
40,371700
41,388900
42,371300
43,446200
44,409800
45,396400
46,548500
47,638600
48,526100
49,411600
50,361900
51,360800
52,361400
53,362900
54,360800
55,362800
56,361400
57,364500
58,363800
59,360200
60,359900
61,362800
62,361400
63,358600
64,360900
65,359400
66,359000
67,360000
68,357400
69,387500
70,443700
71,417200
72,398100
73,379700
74,530400
75,433400
76,404100
77,367700
78,364600
79,363100
80,364300
81,365500
82,363400
83,362100
84,480900
85,378900
86,373000
87,596500
88,397300
89,360100
90,358600
91,360200
92,358400
93,359600
94,359100
95,359100
96,360300
97,360800
98,361000
99,359300
100,359000
101,361000
102,367700
103,364300
104,359700
105,361800
106,399700
107,411000
108,417900
109,484000
110,462400
111,508300
112,498700
113,694900
114,633900
115,441400
116,477300
117,481000
118,431000
119,429500
120,407300
121,410400
122,442700
123,525200
124,504700
125,637600
126,695400
127,434900
128,400100
129,406800
130,510800
131,674400
132,404900
133,398400
134,368200
135,380500
136,406200
137,369500
138,404700
139,459000
140,476900
141,540700
142,552000
143,491400
144,537700
145,567200
146,603700
147,549700
148,564500
149,470600
150,439800
151,447200
152,603200
153,378300
154,360700
155,364500
156,418700
157,389300
158,563100
159,382800
160,360200
161,361400
162,359600
163,359300
164,357800
165,359100
166,359100
167,358700
168,359600
169,366000
170,363500
171,362300
172,406600
173,361600
174,443200
175,384500
176,387200
177,417500
178,406500
179,412000
180,478900
181,441000
182,416400
183,397800
184,558600
185,422100
186,361600
187,361200
188,356500
189,359500
190,358900
191,358900
192,356800
193,359200
194,360600
195,359200
196,356900
197,472700
198,375200
199,536000
200,530800
201,400900
202,439200
203,360900
204,388400
205,385300
206,387700
207,386100
208,453300
209,430800
210,440000
211,573700
212,494600
213,535800
214,533500
215,453500
216,654300
217,608200
218,542000
219,377400
220,372300
221,375300
222,375500
223,374500
224,373300
225,374200
226,374400
227,373700
228,371400
229,374000
230,375200
231,385200
232,371900
233,469900
234,438800
235,532000
236,526200
237,534100
238,421900
239,377100
240,367300
241,366900
242,360500
243,360200
244,363400
245,379000
246,416800
247,373200
248,366300
249,363700
250,359600
251,403700
252,409000
253,374700
254,398000
255,371600
256,370100
257,362900
258,363200
259,364400
260,362800
261,362000
262,365500
263,368900
264,362400
265,358600
266,358000
267,367700
268,356700
269,356700
270,357500
271,382100
272,358500
273,358500
274,360200
275,389900
276,388100
277,648800
278,390100
279,368200
280,477800
281,501600
282,465700
283,484400
284,399100
285,409100
286,407500
287,550700
288,627800
289,482600
290,572700
291,487100
292,423600
293,425000
294,412600
295,399900
296,393300
297,393900
298,391200
299,394200
300,393800
301,393500
302,398200
303,369800
304,360100
305,362900
306,362000
307,361700
308,358000
309,363300
310,359500
311,375600
312,500000
313,476800
314,675700
315,555800
316,385300
317,398400
318,397900
319,391800
320,391600
321,422900
322,423200
323,413800
324,413900
325,421100
326,413900
327,489400
328,387200
329,375800
330,379600
331,368400
332,363100
333,363800
334,363100
335,362900
336,362500
337,364200
338,362900
339,364200
340,362300
341,365600
342,364500
343,363400
344,362200
345,362900
346,364900
347,365000
348,399500
349,367900
350,363800
351,366100
352,386800
353,424100
354,826400
355,676300
356,595600
357,602600
358,405000
359,381100
360,522300
361,400100
362,360200
363,363700
364,359600
365,362000
366,361600
367,364800
368,360100
369,360300
370,361300
371,362300
372,362800
373,360000
374,358700
375,361000
376,362900
377,360600
378,361200
379,361600
380,362900
381,358100
382,360800
383,360200
384,359000
385,359200
386,359100
387,360800
388,360700
389,366000
390,422900
391,350100
392,381500
393,441300
394,556000
395,507300
396,370400
397,366600
398,361700
399,363500
400,358900
401,397400
402,400500
403,400600
404,398800
405,403100
406,397500
407,383300
408,392000
409,385000
410,387900
411,383500
412,385000
413,385700
414,388200
415,359900
416,360700
417,366400
418,362200
419,371800
420,369800
421,372500
422,365500
423,362500
424,362500
425,358000
426,360900
427,358700
428,419900
429,458200
430,491300
431,522900
432,476600
433,455100
434,384500
435,550300
436,373800
437,371100
438,370700
439,368800
440,375100
441,376000
442,372600
443,404900
444,406500
445,372500
446,371900
447,371200
448,408800
449,399700
450,430700
451,400400
452,396800
453,402900
454,397000
455,396800
456,387300
457,389300
458,388800
459,364300
460,361800
461,356900
462,406300
463,396100
464,409000
465,445200
466,440100
467,428200
468,407700
469,394500
470,409900
471,402700
472,401800
473,403900
474,438500
475,579500
476,409300
477,387800
478,388700
479,388800
480,439500
481,421500
482,474900
483,393500
484,394200
485,458700
486,574400
487,524900
488,460600
489,477200
490,390700
491,392900
492,418000
493,377900
494,385300
495,367600
496,358800
497,358100
498,359500
499,358000
500,359100
501,463900
502,362200
503,432700
504,495800
505,460700
506,604500
507,460700
508,479000
509,438800
510,420200
511,457600
512,398300
513,547900
514,503100
515,362400
516,360100
517,359900
518,359500
519,359700
520,360800
521,360300
522,364300
523,359400
524,358400
525,357200
526,358400
527,358600
528,358500
529,359400
530,359900
531,360600
532,358500
533,356100
534,355700
535,359200
536,359000
537,355200
538,356500
539,358400
540,355900
541,357100
542,401200
543,438100
544,429900
545,393800
546,368500
547,375100
548,362600
549,360500
550,390600
551,358000
552,358300
553,358900
554,392800
555,356100
556,535800
557,359500
558,369500
559,362400
560,358200
561,359600
562,357500
563,359600
564,355000
565,358400
566,358100
567,357900
568,357500
569,357200
570,359500
571,357000
572,359700
573,360700
574,356600
575,359600
576,363000
577,358100
578,358300
579,359200
580,356900
581,357500
582,357600
583,357100
584,416900
585,475700
586,442200
587,450300
588,467500
589,487700
590,377200
591,387500
592,379500
593,376600
594,365700
595,384600
596,356200
597,365700
598,518900
599,402300
600,362100
601,358700
602,355900
603,358200
604,356000
605,357600
606,357200
607,356900
608,354400
609,355900
610,357100
611,363300
612,354400
613,356100
614,353400
615,357900
616,357200
617,355800
618,356000
619,362300
620,355100
621,360400
622,355800
623,356700
624,386300
625,444200
626,430400
627,431100
628,456800
629,436800
630,479500
631,420400
632,526700
633,531500
634,667400
635,488700
636,457000
637,509800
638,591200
639,509800
640,788700
641,677800
642,486000
643,448600
644,432300
645,428700
646,433500
647,428400
648,429200
649,434300
650,418600
651,416700
652,419700
653,418000
654,414300
655,414700
656,426800
657,419800
658,414300
659,418700
660,394500
661,388300
662,385600
663,391900
664,390900
665,373300
666,385900
667,370500
668,370600
669,369600
670,433600
671,394000
672,352700
673,398500
674,355600
675,532800
676,520800
677,372500
678,362500
679,361800
680,360500
681,360400
682,361700
683,357400
684,359800
685,357900
686,364500
687,361900
688,359200
689,362700
690,356100
691,362700
692,358700
693,359300
694,358700
695,366500
696,370400
697,476800
698,454500
699,397900
700,384000
701,359800
702,364200
703,363900
704,364000
705,359200
