Frame,Frame Duration in Nanoseconds,,,,=average(b2:b10002),=avedev(b2:b10002)
0,35735100
1,28014700
2,30753500
3,32607700
4,43075000
5,35747100
6,33268500
7,31380900
8,35390700
9,36722600
10,31241500
11,29568600
12,30285700
13,29412100
14,28605900
15,29991600
16,32952300
17,27846600
18,27514100
19,28011400
20,27177300
21,28654800
22,29520600
23,32398100
24,32526100
25,29438300
26,28860700
27,30252900
28,73079300
29,31001000
30,27164800
31,28920800
32,27100500
33,27828900
34,38684800
35,28218600
36,29111500
37,41999300
38,40591800
39,27536900
40,41390600
41,40997100
42,39747900
43,40334600
44,39181500
45,27452900
46,41892200
47,27507500
48,41632100
49,40198000
50,28150800
51,27547900
52,27037800
53,28172200
54,27221800
55,27544000
56,26941200
57,27702300
58,27021600
59,28102600
60,26703700
61,27885400
62,27094500
63,27593000
64,26882400
65,27318300
66,26828000
67,27474700
68,37785100
69,41062100
70,36691800
71,27559800
72,40092200
73,40003300
74,27179600
75,27609700
76,26814700
77,27181000
78,27044100
79,27329800
80,27294800
81,40135600
82,26871100
83,27403600
84,26964700
85,42541300
86,30360900
87,43405000
88,26767200
89,27060500
90,26877800
91,35266300
92,40000000
93,40392900
94,40309200
95,39940200
96,39308500
97,40433200
98,42267800
99,42799500
100,30017200
101,42466700
102,44241000
103,44707400
104,45513600
105,30253100
106,44763700
107,44715200
108,41508800
109,44871200
110,30407800
111,29905600
112,31017700
113,33198300
114,44072500
115,43002900
116,39595200
117,43288300
118,40891800
119,42706400
120,30214400
121,38152200
122,33742800
123,33096300
124,51536200
125,40485400
126,43414800
127,44357800
128,44933100
129,44683000
130,33630800
131,30277900
132,42263600
133,44257000
134,44522800
135,31910100
136,30119100
137,40359400
138,34775800
139,30038200
140,30178400
141,31415200
142,30195800
143,41972500
144,47057700
145,29935700
146,30107700
147,43143000
148,33250100
149,30120400
150,29935700
151,30402200
152,41550000
153,45920300
154,49712200
155,44411600
156,44816000
157,43446800
158,42567500
159,42849900
160,45134500
161,30299400
162,43856100
163,30952100
164,54245600
165,41347300
166,43783100
167,48053900
168,33521000
169,46074900
170,42527000
171,30280200
172,43742800
173,30441300
174,33063400
175,53768300
176,40283600
177,43244700
178,41596300
179,34661000
180,43369500
181,44882400
182,45564400
183,30631300
184,34106400
185,53571100
186,45399600
187,46733800
188,44031700
189,44525400
190,45122000
191,44964100
192,43632400
193,34934900
194,42663900
195,45845200
196,40689600
197,41964100
198,45251800
199,44941200
200,45217100
201,46047000
202,31155700
203,43364000
204,46807300
205,40423400
206,44294000
207,31319300
208,39216200
209,43251200
210,44673700
211,44591600
212,42424600
213,43258500
214,46918400
215,43392200
216,44603200
217,44497500
218,31204400
219,33815200
220,42199100
221,37941000
222,34439900
223,31576200
224,31524700
225,35321900
226,31647000
227,44979200
228,45311800
229,31225200
230,43964500
231,44843300
232,44698300
233,45032500
234,44855600
235,44917600
236,45030400
237,44863500
238,42820200
239,53170700
240,45431800
241,33919000
242,44633200
243,34728300
244,47599200
245,44804700
246,40141000
247,31416600
248,46094600
249,47756400
250,31643600
251,45392200
252,47185100
253,31494400
254,45784100
255,31514400
256,44486900
257,44712400
258,35408100
259,51840600
260,44733900
261,43549600
262,41152600
263,35642400
264,53324400
265,41483000
266,31517100
267,44797400
268,31624200
269,41756600
270,45604200
271,46342800
272,45331200
273,45113600
274,44922700
275,45042800
276,44905700
277,35134800
278,51449500
279,31556700
280,46339800
281,46456100
282,31881100
283,47273300
284,44601100
285,36181700
286,44092900
287,38656400
288,45599400
289,45037800
290,42127800
291,43643900
292,44880400
293,39671500
294,45533000
295,44397800
296,41656100
297,41157100
298,34994200
299,59228500
300,43542800
301,46318800
302,31974900
303,34936900
304,31671300
305,36283400
306,49165300
307,44357300
308,31544500
309,40254200
310,46719800
311,45506500
312,46343000
313,40915500
314,40410100
315,46611300
316,45835500
317,45160200
318,44610400
319,41816700
320,43695200
321,44467000
322,45374200
323,44545900
324,47063900
325,43377800
326,43533900
327,45460900
328,45057400
329,45064400
330,44978400
331,41634000
332,35194900
333,31528000
334,31488200
335,33983500
336,45658700
337,45973000
338,31508000
339,32382500
340,45432300
341,44945000
342,42583900
343,43152100
344,46642600
345,40394900
346,46619300
347,35079800
348,44690000
349,31506900
350,44489700
351,44690900
352,46256800
353,40825100
354,40348800
355,42098600
356,45051000
357,41553800
358,43933000
359,44361900
360,31617300
361,40586700
362,34915900
363,43544800
364,45960200
365,31702500
366,46035000
367,43648200
368,42884300
369,41122000
370,43684700
371,34338600
372,52180300
373,40316600
374,48549900
375,31233000
376,43109800
377,44267000
378,47292800
379,49788400
380,43495000
381,46059600
382,31628500
383,45890200
384,43253800
385,43201700
386,45450900
387,31693500
388,46292600
389,45453200
390,45026500
391,46828600
392,31914000
393,45811400
394,46610300
395,31756100
396,48671500
397,43717600
398,41416200
399,41098500
400,53029300
401,43883900
402,43582000
403,45871800
404,45475900
405,41691500
406,44334600
407,44696000
408,54446500
409,36548000
410,44879500
411,39305500
412,54225300
413,44576900
414,41688900
415,44135300
416,44270200
417,34580400
418,55291900
419,50838300
420,44315500
421,44577800
422,45122000
423,33762100
424,48239900
425,43452200
426,44342900
427,45189100
428,46574500
429,31905900
430,56032100
431,44885400
432,44931200
433,44979300
434,45059700
435,45026900
436,44901300
437,41811900
438,43598500
439,31403300
440,32159900
441,47584600
442,31811300
443,54859400
444,52359500
445,31454700
446,33824600
447,31439300
448,32926100
449,31711400
450,43431500
451,44444000
452,44988900
453,34950100
454,43158100
455,31470500
456,31616700
457,44099600
458,44540800
459,37189700
460,43410500
461,44317300
462,46009200
463,44182600
464,44946800
465,35113100
466,54412400
467,33125700
468,39930100
469,45211900
470,46037900
471,39046400
472,35375700
473,56026900
474,45449000
475,44524800
476,46441600
477,40782900
478,47193800
479,31681400
480,43976500
481,44623900
482,47223600
483,45728900
484,46318900
485,45260200
486,47432700
487,43563600
488,41882200
489,46495000
490,49489300
491,45833700
492,44861600
493,45268200
494,45130800
495,44992000
496,41778400
497,38749800
498,44469300
499,44511400
500,34475200
501,42327200
502,44760100
503,31372400
504,31460400
505,35240700
506,39265200
507,44983900
508,45808600
509,45056900
510,45470200
511,44675800
512,36212300
513,44101600
514,40732600
515,31757200
516,56517400
517,33358500
518,31821000
519,45097700
520,50764400
521,44755400
522,44984600
523,44709500
524,45610100
525,45344800
526,44150800
527,41898700
528,31559200
529,45708300
530,45388000
531,46408100
532,31712100
533,46100900
534,46209500
535,35769200
536,49563500
537,44377800
538,44759500
539,49464000
540,45264400
541,45493800
542,44607900
543,44855100
544,41743200
545,41838900
546,31713700
547,51600500
548,43711000
549,44381100
550,46791000
551,43718800
552,34428400
553,41696900
554,39517100
555,32872400
556,31690500
557,44176500
558,44964500
559,39694000
560,42968300
561,31726700
562,55235500
563,41111400
564,44042100
565,43873900
566,45622700
567,41857100
568,44678500
569,44045200
570,46652900
571,31618600
572,42430600
573,44174400
574,44471300
575,42439800
576,43301900
577,44259300
578,44810500
579,44795000
580,42258300
581,43402800
582,49129400
583,41932900
584,46672400
585,46049900
586,45179800
587,42648900
588,43330500
589,41658600
590,53332800
591,45890200
592,43808700
593,44586100
594,31817400
595,43428500
596,41420700
597,43748000
598,46212100
599,32434700
600,45293500
601,47417800
602,40498400
603,45453500
604,46075600
605,45204800
606,42261200
607,43731300
608,34641000
609,54902000
610,44804200
611,47132200
612,45672500
613,42968000
614,41105300
615,43896600
616,36291000
617,34344500
618,31754900
619,31705700
620,31237200
621,31705200
622,31475900
623,33034800
624,33874000
625,33985000
626,31679500
627,31877700
628,31398100
629,31289500
630,32625700
631,33839700
632,31586200
633,33647600
634,31255300
635,31258500
636,33119200
637,48802600
638,31182700
639,33754100
640,38230700
641,31276000
642,31807900
643,31426500
644,31596600
645,45174400
646,47328300
647,44090200
648,48998300
649,31215100
