Frame,Frame Duration in Nanoseconds,,,,=average(b2:b10002),=avedev(b2:b10002)
0,4397400
1,698100
2,564400
3,719900
4,505000
5,490700
6,454300
7,702500
8,472000
9,440700
10,462500
11,478400
12,494500
13,450900
14,410600
15,433200
16,410100
17,426700
18,411100
19,452300
20,404100
21,467300
22,443200
23,547700
24,491500
25,510900
26,485400
27,493400
28,521800
29,495900
30,477500
31,500200
32,468600
33,500100
34,546100
35,460300
36,443200
37,460800
38,399100
39,588800
40,434700
41,422200
42,447400
43,442100
44,441100
45,443200
46,428000
47,430400
48,437500
49,409500
50,408800
51,446400
52,454800
53,403400
54,380900
55,399100
56,383600
57,438500
58,401000
59,386400
60,377100
61,382300
62,379200
63,374900
64,376300
65,374000
66,406200
67,364500
68,401000
69,382300
70,369000
71,493500
72,430700
73,397700
74,411500
75,387100
76,500100
77,366700
78,787800
79,434100
80,394200
81,405800
82,344500
83,380200
84,374600
85,374300
86,403000
87,380400
88,369400
89,373800
90,361100
91,398400
92,398200
93,360300
94,370800
95,386900
96,350600
97,361900
98,407700
99,404500
100,416400
101,409800
102,391500
103,395800
104,420300
105,397600
106,439800
107,419500
108,406900
109,405000
110,377800
111,420800
112,424500
113,433400
114,434700
115,436600
116,439400
117,578200
118,404800
119,424500
120,446400
121,411000
122,457300
123,438900
124,470800
125,405600
126,442300
127,440600
128,415700
129,457200
130,481800
131,478700
132,473700
133,570500
134,497100
135,451500
136,471900
137,523200
138,526900
139,523500
140,499800
141,569900
142,473100
143,507100
144,473200
145,484000
146,498100
147,515700
148,634500
149,643100
150,752700
151,575500
152,492200
153,464800
154,629200
155,471600
156,523600
157,581800
158,665800
159,598100
160,665500
161,589700
162,560300
163,548500
164,533700
165,571400
166,568100
167,518300
168,522200
169,552400
170,581400
171,476100
172,474800
173,492500
174,497600
175,457500
176,494100
177,505900
178,559000
179,608400
180,561700
181,584800
182,570300
183,469000
184,486900
185,503500
186,538400
187,435700
188,452000
189,457600
190,510400
191,544300
192,484300
193,493800
194,468000
195,447300
196,427500
197,418300
198,395000
199,404000
